,idade,salario
5312,35,1800
5313,38,22000
5314,37,974
5315,55,2000
5316,25,1600
5317,27,1800
5318,22,1300
5319,25,1000
5320,42,3900
5321,34,5000
5322,33,2500
5323,33,2500
5324,48,9200
5325,32,5581
5326,30,2500
5327,42,9800
5328,30,1300
5329,42,7450
5330,21,1000
5331,51,25000
5332,53,10000
5333,33,1200.00
5334,28,1000
5335,31,1000
5336,43,2368.27
5337,39,8000
5338,28,1200
5339,36,3500
5340,37,2280
5341,34,1300
5342,28,3000
5343,58,4850
5344,44,1700
5345,49,1350
5346,41,2500
5347,38,12500
5348,27,1200
5349,22,1000.00
5350,25,1000
5351,39,2200
5352,46,10800.00
5353,25,2123.86
5354,20,1200
5355,38,520
5356,30,3000
5357,29,2480
5358,44,2500
5359,20,1000
5360,44,8200
5361,26,2400
5362,30,1500
5363,36,1800
5364,40,3200
5365,24,1200
5366,38,3500
5367,30,2000
5368,33,1500
5369,32,1530
5370,30,2073
5371,34,1338
5372,47,3500
5373,38,3500
5374,27,2400
5375,40,2000.00
5376,38,6050
5377,24,1100
5378,29,2450.00
5379,23,1000
5380,40,30000
5381,34,1594
5382,29,4500
5383,24,1250
5384,21,1000
5385,38,6000
5386,43,1890
5387,28,2000
5388,32,2200
5389,25,1006
5390,50,2835
5391,39,2350
5392,27,1500
5393,30,3980
5394,23,1565
5395,23,1500
5396,44,3000
5397,48,5600
5398,55,5600
5399,32,5200
5400,33,1300
5401,47,1500
5402,29,3800
5403,31,3000
5404,50,7736.01
5405,25,750
5406,24,1000
5407,26,1500
5408,30,3800
5409,32,3000
5410,47,768.96
5411,31,2100
5412,43,2700
5413,27,1600
5414,36,2500
5415,33,1800
5416,30,700
5417,28,2000
5418,37,4500
5419,23,1000
5420,27,1500
5421,42,2600
5422,28,2300.00
5423,45,1800
5424,25,1290
5425,23,1222
5426,24,1200
5427,42,3480
5428,34,6000
5429,22,1500
5430,42,2240
5431,34,1717
5432,34,1540
5433,35,2000
5434,30,2100
5435,24,678
5436,24,1444.04
5437,27,3333.97
5438,26,1600
5439,47,7000
5440,27,900
5441,40,1350
5442,48,3500
5443,43,2700.00
5444,22,600
5445,22,1295
5446,43,1900
5447,25,1200.00
5448,29,2100
5449,21,880.00
5450,20,700
5451,29,1300
5452,42,3600
5453,46,1900
5454,27,1500
5455,32,1400
5456,37,8500
5457,39,3000
5458,41,1501
5459,28,1000
5460,32,3030
5461,52,3200
5462,27,1100
5463,22,1500
5464,57,8624.63
5465,21,1000
5466,25,1388
5467,40,3000
5468,27,1300.00
5469,45,11000
5470,38,4000
5471,27,2000
5472,31,2300
5473,26,1662
5474,33,1241.54
5475,23,1500
5476,24,5200
5477,31,5000
5478,50,3000.00
5479,42,2300
5480,24,1600
5481,26,4000
5482,38,5000
5483,44,7000
5484,38,6750
5485,29,1100.00
5486,53,2500
5487,34,2500
5488,33,2800
5489,27,1272
5490,28,2136
5491,49,9250
5492,22,1000
5493,39,2375
5494,26,2500
5495,20,1000
5496,45,9900
5497,44,7000
5498,47,1800
5499,27,2000
5500,39,2000
5501,34,1650
5502,32,4000
5503,28,999.99
5504,22,1000
5505,25,880
5506,20,1000
5507,27,1200
5508,45,7560
5509,24,1192
5510,28,3500
5511,21,1000
5512,30,7779
5513,24,937
5514,29,1200
5515,35,2000
5516,38,9800
5517,39,5000
5518,49,11609
5519,43,3000
5520,53,6000
5521,29,2548
5522,24,937
5523,24,750
5524,35,4800
5525,31,1300
5526,28,1296
5527,20,1200
5528,22,880.00
5529,48,8000
5530,26,1460
5531,28,1710
5532,40,4650
5533,33,1200
5534,28,3100
5535,28,1290
5536,24,2170
5537,23,4000
5538,41,1300
5539,44,4158
5540,34,2300
5541,40,3200
5542,35,3100
5543,29,3030
5544,49,3000
5545,39,2900
5546,37,3500.00
5547,35,2245
5548,33,800
5549,32,6000
5550,22,1084
5551,47,21700
5552,21,1500
5553,43,5040
5554,25,880
5555,35,7000
5556,22,880.00
5557,35,16000
5558,34,5146
5559,31,3200
5560,33,3500
5561,33,2400
5562,26,5000
5563,25,1100
5564,34,2300
5565,50,7000
5566,32,1000
5567,32,2000
5568,36,1500
5569,46,1500
5570,46,7000.00
5571,30,2300
5572,31,7500
5573,49,1500
5574,34,2300
5575,24,1200
5576,20,1100
5577,41,5500
5578,28,3500
5579,21,650
5580,18,1000
5581,53,25000
5582,27,5200
5583,33,8000
5584,41,880
5585,50,2500
5586,43,6000
5587,26,5000
5588,38,1619
5589,35,9500
5590,28,3087
5591,22,750
5592,23,1800
5593,29,13000
5594,32,2311
5595,26,1100
5596,36,3300
5597,33,4400
5598,28,941.00
5599,30,1500
5600,58,2934
5601,23,1500
5602,31,1248
5603,39,29500
5604,31,1525
5605,34,5000
5606,29,4900.00
5607,32,2100
5608,34,1500
5609,37,1600
5610,28,5000
5611,28,1600
5612,38,24000
5613,35,1322
5614,46,2200
5615,40,7500
5616,36,3299
5617,34,1400
5618,26,1500
5619,30,2600
5620,27,1636
5621,23,1000
5622,23,900
5623,29,3300
5624,29,4883.21
5625,48,3200
5626,23,1200
5627,28,1105
5628,39,10300
5629,28,1500
5630,28,1231.9
5631,57,3100
5632,29,1200
5633,51,10000
5634,51,1500
5635,32,2300
5636,36,2000
5637,38,12800
5638,23,1000
5639,35,1265
5640,43,7200.00
5641,33,1880.00
5642,29,1500
5643,38,3526
5644,26,2216.48
5645,34,1877
5646,26,2700
5647,30,6000
5648,37,2000
5649,54,6500
5650,38,7000
5651,26,1500
5652,28,2500
5653,32,2000.00
5654,41,3500
5655,31,3000
5656,53,11000
5657,33,5400
5658,35,2500.00
5659,36,2200
5660,52,5800
5661,31,1480
5662,55,7000
5663,39,1000
5664,27,2000
5665,21,800
5666,28,1000
5667,29,2007.13
5668,43,4000
5669,36,3000
5670,26,1500
5671,57,7500
5672,32,1875
5673,28,1200
5674,41,2500
5675,32,2500
5676,22,957
5677,24,1200
5678,53,2400
5679,30,1500
5680,25,1300.00
5681,28,2000.36
5682,44,2060
5683,28,1200
5684,35,7500
5685,37,1800
5686,29,1700
5687,39,2800
5688,30,2500.00
5689,23,1000
5690,45,1300
5691,29,1620
5692,33,1630
5693,20,937
5694,40,1700
5695,25,1200
5696,35,1100
5697,45,3500
5698,18,583.28
5699,38,2500
5700,44,11500
5701,33,1888.88
5702,39,8000
5703,34,1100
5704,26,1000
5705,34,3000
5706,25,968
5707,29,4000
5708,20,900
5709,30,3905.00
5710,36,2500
5711,26,3200
5712,36,1900
5713,22,1435
5714,47,16000
5715,36,2200
5716,26,1278
5717,45,7957
5718,40,15000
5719,27,940
5720,39,3500
5721,31,1300
5722,30,2200
5723,40,1800
5724,38,1650
5725,26,1000
5726,41,1700
5727,28,2500
5728,26,2800
5729,45,1700
5730,28,2500
5731,32,3800
5732,47,7000.00
5733,39,1000
5734,35,1693
5735,33,1000
5736,32,6500
5737,33,2600
5738,28,1000
5739,31,2500
5740,30,1700
5741,44,4000
5742,31,2520
5743,32,1430.00
5744,25,1177.00
5745,34,2173
5746,35,1783
5747,45,7450.00
5748,44,6683.87
5749,32,4100
5750,22,1500
5751,23,641
5752,32,1160
5753,22,1000.00
5754,29,1600
5755,28,800.00
5756,27,750
5757,31,2500
5758,38,4000
5759,60,2400
5760,26,2000
5761,43,1600
5762,38,1800
5763,58,6000
5764,34,9000
5765,51,1135.00
5766,21,2366
5767,36,2132
5768,27,1800
5769,21,1348
5770,37,7500
5771,35,1180
5772,35,1890
5773,27,1700
5774,34,2000
5775,25,3200
5776,31,2600
5777,29,960
5778,50,1150
5779,33,2500
5780,25,1500
5781,27,2900
5782,39,3200
5783,27,3500
5784,32,2500
5785,30,2400
5786,40,1349
5787,30,1600
5788,29,1500
5789,26,880.00
5790,30,1300
5791,65,2500
5792,35,5000
5793,28,1346
5794,19,600
5795,49,2500
5796,55,14000
5797,52,10920
5798,30,11000
5799,22,1500
5800,22,788
5801,42,1247
5802,33,1600
5803,44,11500
5804,34,5000
5805,29,1700
5806,40,1549.6
5807,26,1198
5808,39,5000
5809,28,2480
5810,31,3000.00
5811,20,850.09
5812,35,3200
5813,23,700
5814,26,1280
5815,24,1200
5816,55,12910
5817,48,2000
5818,22,1000
5819,26,2554.00
5820,28,1532
5821,20,1000
5822,32,5500
5823,76,1000
5824,29,1470.00
5825,39,2400
5826,22,1300
5827,45,2800
5828,31,5400.00
5829,28,1350
5830,35,1800
5831,23,1834
5832,27,1600
5833,29,1200
5834,55,28000
5835,34,4700
5836,31,2000
5837,29,1500
5838,28,890
5839,33,5750
5840,30,3500
5841,44,4000
5842,30,1500
5843,23,1000
5844,30,900
5845,29,1100
5846,33,2800
5847,22,945.00
5848,22,640
5849,32,2600
5850,27,2250
5851,29,6000
5852,49,5300.00
5853,29,3600.00
5854,49,3100
5855,52,3000
5856,24,1800
5857,54,7000
5858,56,4500
5859,34,1030
5860,24,1377
5861,30,890
5862,54,14000
5863,25,1044.68
5864,27,1500
5865,19,1300
5866,35,1699
5867,37,900
5868,21,600
5869,36,6649.81
5870,24,1200
5871,22,1200
5872,27,1500
5873,23,1300
5874,27,1600
5875,32,1200
5876,31,1359
5877,48,4000
5878,33,1700
5879,21,1024
5880,29,1100
5881,40,3600
5882,32,15000
5883,49,5000
5884,37,2000
5885,23,900
5886,19,1250
5887,45,3000
5888,38,3922
5889,24,1500.00
5890,50,4100
5891,42,2500
5892,26,3000.00
5893,26,1534
5894,50,2431
5895,54,4000
5896,30,520
5897,27,2600
5898,55,2500
5899,21,1000
5900,20,750
5901,22,1235.00
5902,40,2500
5903,30,5700
5904,34,5554
5905,48,7000
5906,20,1175
5907,34,2600
5908,26,1400
5909,26,1400
5910,27,1300
5911,34,1800
5912,29,4000
5913,27,2000.00
5914,38,2850.00
5915,43,1700
5916,30,2000
5917,22,617.00
5918,34,1300
5919,30,5500
5920,37,3600
5921,28,1100
5922,28,1800
5923,49,1600
5924,31,2000
5925,60,1000
5926,26,1500
5927,40,5000
5928,46,2521.55
5929,23,2080
5930,34,6200
5931,30,2500
5932,21,954
5933,50,30000
5934,36,1100
5935,59,1200.00
5936,25,1462
5937,26,900
5938,32,2300
5939,25,1350
5940,29,2800
5941,30,2200.00
5942,52,12000
5943,30,1000
5944,44,6000
5945,23,1870
5946,21,1700
5947,31,1700
5948,33,1307
5949,38,2500
5950,46,17000
5951,31,2860
5952,20,1000
5953,27,6500
5954,24,798.98
5955,37,2101.23
5956,29,1254
5957,24,750
5958,29,3000
5959,24,1250
5960,31,2800
5961,39,2000
5962,31,2800
5963,28,1300
5964,46,3500.00
5965,22,1248
5966,57,8500
5967,42,3800.00
5968,21,900
5969,32,2650
5970,23,1500
5971,36,1400
5972,25,2864
5973,43,1100
5974,29,2700
5975,45,7500
5976,35,4000
5977,40,3500
5978,32,1697.00
5979,36,1700
5980,52,5000
5981,33,2200
5982,28,1300
5983,29,958.91
5984,31,6500.00
5985,44,7000.00
5986,23,1500
5987,27,1550
5988,25,2900
5989,36,6000
5990,44,3500
5991,70,8000
5992,24,1000
5993,30,7500
5994,38,7300
5995,29,1226.92
5996,51,5000
5997,36,1509
5998,33,4800
5999,37,15000
6000,26,1781
6001,28,1358
6002,31,5000.00
6003,29,2000
6004,33,5000
6005,21,1000
6006,32,1400
6007,25,520
6008,30,1380
6009,50,4500.00
6010,57,9600
6011,31,1591
6012,27,2625
6013,41,14700
6014,36,935
6015,29,2000.00
6016,37,5500
6017,41,4200
6018,40,1300
6019,30,3500
6020,20,2000
6021,57,1700
6022,22,950
6023,36,2100
6024,27,3200
6025,25,1511.95
6026,22,900
6027,40,7500
6028,19,1000.00
6029,26,1000
6030,31,1231.80
6031,40,6000
6032,33,5000.00
6033,30,2800
6034,36,2500
6035,27,1780.07
6036,37,2024
6037,23,1300
6038,40,13000
6039,27,880
6040,24,1200
6041,33,911
6042,44,18000
6043,38,1403
6044,27,1189
6045,32,2000
6046,27,9000
6047,24,800
6048,44,1602
6049,32,2500
6050,37,6000
6051,45,3500
6052,37,6000
6053,23,2200
6054,31,1700
6055,39,4000
6056,42,3000
6057,33,7000
6058,28,2400.00
6059,18,700
6060,22,900
6061,25,1500
6062,24,900
6063,33,1500
6064,33,1340
6065,48,2000
6066,46,2100
6067,55,14000
6068,40,3800
6069,42,15000
6070,49,1500
6071,35,2500
6072,26,2000
6073,48,4600
6074,23,1200
6075,24,1200
6076,26,1186.00
6077,34,3500.00
6078,27,1092.00
6079,33,3662
6080,30,1400
6081,26,1300
6082,25,900
6083,22,890
6084,46,5500
6085,23,1354
6086,54,2196.67
6087,39,6000
6088,27,2500
6089,48,6500.00
6090,46,2300
6091,25,1800
6092,22,800
6093,36,4500
6094,27,4600
6095,29,1000
6096,32,1800
6097,36,1000
6098,24,900
6099,28,1632
6100,48,6000
6101,49,1300
6102,38,2736
6103,27,1200
6104,41,12000
6105,37,5400
6106,23,1100
6107,25,1100
6108,23,1100
6109,21,1400
6110,37,3000
6111,37,6500
6112,20,1012
6113,43,5500
6114,42,8000
6115,30,4431.00
6116,35,3600
6117,49,10000
6118,32,2800
6119,38,8000
6120,26,2500
6121,29,1400.4
6122,30,900
6123,38,4400
6124,25,2100
6125,28,2000
6126,27,890
6127,40,10500
6128,40,5000
6129,52,4000
6130,36,3600
6131,36,1302
6132,35,2500
6133,34,4200
6134,52,10500
6135,34,4110
6136,31,1200
6137,31,1930
6138,47,9000.00
6139,24,1363
6140,27,2000
6141,28,2000
6142,33,4500
6143,27,2200
6144,24,1200
6145,39,3040.47
6146,38,8126
6147,30,2850
6148,35,2800
6149,47,2500
6150,30,12350
6151,47,3000
6152,29,1200
6153,36,1214
6154,51,13000
6155,33,2200
6156,47,12000
6157,23,1280
6158,43,1500.00
6159,38,4000
6160,31,4000
6161,33,4030
6162,46,2400
6163,29,3000
6164,22,1100.00
6165,28,3000
6166,20,800
6167,23,1250
6168,41,4000
6169,28,1450
6170,32,1200
6171,26,4000
6172,45,1429.00
6173,24,1000
6174,40,3000
6175,32,2500
6176,22,1750
6177,34,4500
6178,33,1330
6179,30,1280
6180,32,6800
6181,26,1250
6182,25,900
6183,25,1200
6184,28,2000
6185,40,7500
6186,20,733
6187,35,1650
6188,44,5000.00
6189,50,10000
6190,31,1300
6191,26,3100
6192,35,2500
6193,29,7700.00
6194,24,1127
6195,29,2000
6196,39,1200.00
6197,47,20000
6198,29,1200
6199,26,2002
6200,25,880.00
6201,30,6700
6202,28,1700.00
6203,24,1000
6204,28,2300
6205,34,13000
6206,32,1157
6207,37,7700
6208,44,950
6209,50,3972
6210,38,4000.00
6211,27,2600
6212,47,9400
6213,35,1404.38
6214,25,1309
6215,23,1500
6216,25,1000
6217,56,3200
6218,40,3960
6219,34,1500
6220,38,4000
6221,25,2400
6222,47,8500
6223,37,2400
6224,51,26000.00
6225,38,4500
6226,25,1550
6227,27,1069
6228,43,3500
6229,26,990.00
6230,25,1600
6231,20,770
6232,57,30000
6233,28,1460.00
6234,46,4200
6235,40,4000
6236,26,3500
6237,45,2300
6238,44,8950.00
6239,25,1000
6240,38,1420.00
6241,21,1200
6242,34,1425
6243,21,954
6244,25,1300
6245,25,1400
6246,26,1950.00
6247,28,1904
6248,33,3000
6249,40,2500.00
6250,42,5400
6251,25,4000
6252,37,2500
6253,27,1500
6254,44,4341
6255,24,700.00
6256,28,1300
6257,56,2500
6258,34,1400
6259,26,1542.02
6260,47,4000
6261,36,1100
6262,46,7500
6263,47,4500
6264,33,7930
6265,40,3500.00
6266,47,2500
6267,43,12000
6268,59,15000
6269,21,1200
6270,37,9000
6271,35,8286
6272,30,6947
6273,27,1500
6274,44,10000
6275,35,3000
6276,36,3200
6277,30,1200
6278,21,674.00
6279,24,950
6280,25,1600
6281,21,1000
6282,31,5000
6283,29,1100
6284,53,8600
6285,36,4900
6286,27,2000
6287,29,3000
6288,29,1680
6289,32,4800
6290,23,1000
6291,36,1500
6292,40,1500
6293,41,20000
6294,45,1425
6295,31,1600
6296,34,6200
6297,30,4500.00
6298,41,7000
6299,53,2000.00
6300,20,954
6301,31,3000
6302,59,1500
6303,22,1700.00
6304,24,652.98
6305,33,7500
6306,51,1152
6307,25,1100
6308,31,1530.62
6309,49,1500
6310,26,685
6311,29,1200
6312,31,3000
6313,34,4000
6314,35,5700
6315,28,3300
6316,28,1046
6317,29,3000
6318,52,10500
6319,38,10000.00
6320,23,1088
6321,47,8000
6322,19,1200
6323,28,8200
6324,28,6672
6325,23,750
6326,25,1800
6327,42,1913
6328,42,8500
6329,56,10000
6330,28,2000
6331,45,3700
6332,44,5000
6333,23,1500
6334,39,3900
6335,32,2000
6336,45,5000
6337,26,1300
6338,54,1380.00
6339,44,15000
6340,31,1500
6341,25,1500
6342,54,5000
6343,50,7700
6344,27,2000
6345,25,1000
6346,47,2000
6347,44,2500
6348,29,3500
6349,36,1750
6350,44,2500
6351,23,945
6352,28,812
6353,47,5500
6354,40,2600
6355,36,3100
6356,51,9600
6357,33,3000
6358,24,900
6359,31,3200
6360,27,7500
6361,33,5000
6362,27,1500
6363,40,4000
6364,39,7500
6365,41,2300
6366,30,3500
6367,32,3500
6368,29,4000
6369,25,1140
6370,24,1400
6371,34,1882
6372,24,1700
6373,60,957
6374,39,4722.27
6375,27,1500
6376,36,6000
6377,64,4250
6378,33,1800
6379,34,1400
6380,55,7000
6381,54,3200
6382,24,1700
6383,25,1500
6384,31,1050
6385,47,6250
6386,27,2000
6387,48,3000
6388,26,5000
6389,30,720.07
6390,31,3000
6391,34,2112.00
6392,47,12000
6393,34,3000
6394,40,3000
6395,28,1200
6396,51,12000
6397,28,1490.00
6398,24,1000
6399,42,2500
6400,37,5000
6401,35,2000
6402,44,6500
6403,23,900
6404,38,1970
6405,34,5946
6406,48,10000
6407,25,830
6408,44,3800
6409,38,4346
6410,49,3000.00
6411,44,3800
6412,25,1292
6413,36,1500
6414,25,979.09
6415,28,1500
6416,28,900
6417,34,6305.78
6418,34,7300
6419,22,1092
6420,23,1150
6421,32,3990
6422,24,2500
6423,41,3600
6424,30,1346
6425,20,1500
6426,23,1100
6427,43,9100
6428,33,2000
6429,24,3000
6430,34,1200
6431,44,5000
6432,38,4200
6433,24,2511.02
6434,23,1088
6435,49,10590
6436,38,2700
6437,41,1650
6438,52,7600
6439,26,1030
6440,23,1200
6441,26,2000
6442,26,1200
6443,25,800
6444,49,3000
6445,34,2800
6446,27,3000
6447,26,880
6448,42,7000
6449,26,2000
6450,41,1699
6451,32,2000
6452,43,3500
6453,37,1000
6454,39,4000
6455,49,10000
6456,26,700
6457,54,1700
6458,26,882.88
6459,24,945.00
6460,37,9300
6461,27,1500
6462,37,1265
6463,31,3158.00
6464,44,1850
6465,21,1000
6466,36,1600
6467,31,3800
6468,36,1200
6469,31,1500
6470,36,937
6471,41,5000
6472,49,6048
6473,40,4500
6474,57,30000
6475,25,1200
6476,20,1500
6477,53,19000
6478,31,2000.00
6479,31,1800
6480,25,4000
6481,50,30000
6482,50,3500
6483,40,8100
6484,49,700.00
6485,37,1623
6486,25,1300
6487,19,1400
6488,37,4530
6489,19,954
6490,24,925
6491,29,3900
6492,40,5000
6493,29,5500
6494,38,1500
6495,39,3902.44
6496,32,8000
6497,42,2200
6498,53,7200
6499,41,11117.85
6500,61,3313
6501,25,700
6502,35,3800
6503,44,4000
6504,41,1300
6505,20,977
6506,41,2800
6507,43,3300
6508,22,1000
6509,25,1340.16
6510,43,13000
6511,43,1600
6512,43,18500
6513,52,15000.00
6514,45,6780
6515,42,1880.00
6516,32,2500
6517,23,1575
6518,31,3300
6519,24,930
6520,25,550
6521,38,13000
6522,39,4500
6523,26,1600
6524,27,1927
6525,28,3500
6526,55,14000
6527,47,864
6528,35,1800
6529,26,954
6530,22,800
6531,29,1000
6532,33,1200
6533,43,14000.00
6534,49,2000
6535,38,5800
6536,25,1800
6537,24,1240
6538,34,1800
6539,29,10500
6540,40,1500
6541,32,1100.00
6542,27,3500
6543,23,1300
6544,28,1533
6545,33,1700
6546,29,1500.00
6547,25,1014
6548,20,1500
6549,23,2000
6550,32,2100
6551,34,2500
6552,30,2400
6553,26,2662.45
6554,30,5500
6555,45,5000
6556,21,880
6557,28,1302
6558,26,1600
6559,27,3000
6560,22,1200
6561,56,9600
6562,23,900
6563,29,1500
6564,26,1465
6565,33,3600
6566,36,5507
6567,41,6700
6568,42,7000
6569,42,6500
6570,43,5400
6571,34,950.00
6572,39,1200
6573,31,850
6574,25,1595.00
6575,43,3000
6576,32,4300
6577,25,1500
6578,42,1380
6579,44,4200.00
6580,23,1300
6581,44,2250
6582,29,3200
6583,37,2000
6584,48,6500
6585,31,5200
6586,29,1100.00
6587,37,1500
6588,38,1627
6589,25,965
6590,27,1560
6591,52,2000.00
6592,31,1300
6593,34,4074
6594,55,13000
6595,30,5500
6596,27,1500.00
6597,42,5000
6598,20,1313
6599,24,1619
6600,25,1400
6601,57,15000
6602,52,4000
6603,37,1465
6604,20,1000
6605,43,3000
6606,31,2000
6607,43,7400
6608,31,1506
6609,40,3045
6610,34,4500
6611,22,1773
6612,40,1700
6613,31,5300
6614,40,2800
6615,33,1500
6616,40,1680
6617,43,9600
6618,27,2800
6619,33,1200
6620,31,1321
6621,30,8000
6622,38,6200.00
6623,48,18776
6624,59,8000
6625,34,6450
6626,35,3500
6627,39,3000
6628,33,2800
6629,33,2600
6630,24,1500
6631,25,1600
6632,47,7800
6633,29,1100
6634,23,1150
6635,38,1200
6636,50,890
6637,19,800
6638,32,4320
6639,28,1300
6640,23,1650
6641,40,10750
6642,19,650
6643,50,1720
6644,26,1976
6645,62,15000
6646,47,10000
6647,25,1064.00
6648,29,2805
6649,35,2100
6650,44,12500
6651,24,1195
6652,25,1100.00
6653,25,1098.00
6654,31,2500
6655,43,4800
6656,40,1500
6657,29,1300.00
6658,32,2200.00
6659,30,7000
6660,20,1308
6661,40,4500
6662,25,905
6663,36,9000
6664,51,18000
6665,32,6500
6666,27,1391
6667,23,1098
6668,23,600
6669,29,2800
6670,43,7000
6671,32,3200
6672,23,1200
6673,48,4500.00
6674,47,7300
6675,30,1860
6676,33,2605.26
6677,19,954
6678,20,1200
6679,24,1400
6680,48,1800
6681,31,975
6682,48,11000.00
6683,30,3500
6684,44,5000
6685,44,4151
6686,22,1000
6687,29,9000
6688,38,1500
6689,29,2000
6690,24,2000
6691,28,2100.00
6692,41,1475
6693,39,1960
6694,28,3700
6695,20,640
6696,44,1250
6697,34,6200
6698,38,16000
6699,27,2000
6700,34,1200
6701,21,1140
6702,25,3000
6703,30,4000
6704,31,2000
6705,26,1900
6706,53,7000
6707,47,1300
6708,29,1500
6709,35,3600
6710,43,1716
6711,43,6700
6712,20,1000
6713,38,1700
6714,29,1500
6715,20,1322.12
6716,47,750
6717,38,5834
6718,56,6200
6719,22,1300.00
6720,27,2500
6721,24,1200
6722,34,2500
6723,32,1464
6724,39,4500
6725,38,3500
6726,42,10000
6727,26,2800
6728,32,1789
6729,38,3800
6730,39,1300
6731,21,800
6732,39,14000
6733,55,12000
6734,28,1068
6735,34,2000
6736,25,1500
6737,43,5000
6738,37,3500
6739,31,7000
6740,41,3600
6741,34,15000
6742,33,8000
6743,26,1206
6744,37,3000
6745,23,1870.4
6746,23,1880
6747,41,2197
6748,45,3300
6749,27,2800
6750,32,8000
6751,43,3116.19
6752,36,3000
6753,32,5500
6754,25,910
6755,26,2224
6756,29,2107.89
6757,22,880.00
6758,50,14000
6759,31,3100.00
6760,40,9000
6761,63,921.03
6762,52,15000
6763,24,1000
6764,28,1800
6765,37,3000
6766,43,12000
6767,33,3537
6768,42,4700
6769,29,1700
6770,37,1620
6771,41,5700
6772,27,2600
6773,36,11000
6774,24,2500
6775,27,1200
6776,41,2500
6777,37,1100
6778,27,2000
6779,28,3000
6780,39,2800
6781,27,1300
6782,35,2500
6783,31,7072.07
6784,27,3500
6785,46,8000
6786,32,3500
6787,28,1096
6788,42,2600.00
6789,34,1800
6790,35,1200
6791,38,2800
6792,24,1015.9
6793,27,2500
6794,26,2000
6795,29,1862
6796,25,520
6797,30,6000.00
6798,30,3000
6799,54,2130
6800,43,1800
6801,36,2400
6802,33,3000
6803,50,12000
6804,36,4940
6805,32,1500
6806,26,1190
6807,35,2450.45
6808,59,3000
6809,36,9000
6810,30,3000.00
6811,31,6500
6812,48,2300
6813,28,2500
6814,39,2355
6815,34,1000
6816,39,4000
6817,42,38000
6818,35,1163
6819,31,4000
6820,53,5000
6821,45,4000
6822,39,2500.00
6823,40,2800
6824,44,10000
6825,33,2300
6826,37,3599.5
6827,44,9500
6828,27,2700
6829,58,6000
6830,29,2600
6831,29,985
6832,29,2800
6833,34,2500
6834,33,8300
6835,31,7800
6836,30,3000
6837,28,2194.2
6838,64,10000
6839,33,1300
6840,24,800
6841,52,13800
6842,29,2200
6843,40,4863
6844,48,15000
6845,52,1200
6846,34,2500
6847,31,1500
6848,30,3300
6849,24,1262.2
6850,33,3950.28
6851,30,1900
6852,27,975
6853,22,2000.00
6854,29,987
6855,40,6000
6856,36,4200
6857,34,2800
6858,62,15000
6859,29,1300
6860,19,600
6861,35,2500
6862,26,1099
6863,45,1240
6864,44,1870
6865,24,1200
6866,52,7800.00
6867,33,2662.00
6868,26,3100
6869,50,7800
6870,41,1197.00
6871,28,1200
6872,37,2000
6873,28,1700
6874,40,7000
6875,45,12000
6876,31,2373
6877,27,1280
6878,21,1200
6879,34,1085
6880,34,5300.00
6881,30,10000
6882,27,1100
6883,46,17165.48
6884,43,10000
6885,32,7200
6886,42,6000
6887,26,937
6888,55,1100
6889,30,1400
6890,21,1200
6891,26,880
6892,60,1000
6893,26,2500
6894,28,2700
6895,37,1789
6896,34,5700
6897,27,1040
6898,27,1700
6899,33,1500
6900,24,1000
6901,36,5170
6902,38,859
6903,28,1100
6904,29,2417.00
6905,35,1200
6906,32,1732
6907,33,13722
6908,49,3500
6909,51,7500
6910,28,5000
6911,46,1400
6912,47,6000.00
6913,46,7531.04
6914,36,3219.00
6915,25,1800
6916,51,1000
6917,51,5200
6918,49,4900
6919,26,1523
6920,38,1450
6921,27,3000
6922,41,5000
6923,29,1325.00
6924,44,1000
6925,26,1000
6926,21,1400
6927,28,2296
6928,64,17000
6929,38,4680
6930,23,1300
6931,23,2900
6932,37,11700
6933,33,2500
6934,23,957
6935,36,8000
6936,26,1538
6937,23,1300
6938,23,890
6939,36,10000.00
6940,32,1300
6941,39,8200
6942,27,1100
6943,39,1600
6944,49,3950
6945,21,672
6946,52,4000
6947,27,2508
6948,52,2000
6949,31,2000
6950,22,1150
6951,22,1000
6952,22,1000
6953,38,10000
6954,24,1200
6955,21,630
6956,30,1000
6957,21,1220
6958,30,6000
6959,48,3000
6960,46,3500
6961,41,1300
6962,26,1500
6963,42,3280
6964,37,4270
6965,32,2965
6966,26,1921
6967,50,15000.00
6968,33,3500.00
6969,22,1300
6970,21,1180
6971,27,1800
6972,33,4974.44
6973,34,3500
